@timestamp,@logStream,@duration,@initDuration,@maxMemoryUsed
2026-05-28 12:30:37.311,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.95,,85000000
2026-05-28 12:30:37.313,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.88,,86000000
2026-05-28 12:30:37.314,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,8.01,,85000000
2026-05-28 12:30:37.314,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.64,,85000000
2026-05-28 12:30:37.319,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,13.86,,86000000
2026-05-28 12:30:37.333,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,2.87,,85000000
2026-05-28 12:30:37.334,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.85,,86000000
2026-05-28 12:30:37.337,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.59,,86000000
2026-05-28 12:30:37.338,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,11.37,,86000000
2026-05-28 12:30:37.345,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.89,,86000000
2026-05-28 12:30:37.359,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,2.06,,86000000
2026-05-28 12:30:37.364,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,12.18,,86000000
2026-05-28 12:30:37.365,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.76,,85000000
2026-05-28 12:30:37.365,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.85,,85000000
2026-05-28 12:30:37.370,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,10.93,,86000000
2026-05-28 12:30:37.373,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.79,,86000000
2026-05-28 12:30:37.380,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.59,,86000000
2026-05-28 12:30:37.381,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,2.04,,86000000
2026-05-28 12:30:37.385,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.56,,85000000
2026-05-28 12:30:37.385,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,14.34,,86000000
2026-05-28 12:30:37.386,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.71,,85000000
2026-05-28 12:30:37.389,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,8.72,,86000000
2026-05-28 12:30:37.392,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,14.24,,86000000
2026-05-28 12:30:37.404,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,9.38,,86000000
2026-05-28 12:30:37.405,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.72,,85000000
2026-05-28 12:30:37.406,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.5,,85000000
2026-05-28 12:30:37.412,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.68,,86000000
2026-05-28 12:30:37.431,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.61,,85000000
2026-05-28 12:30:37.435,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.8,,86000000
2026-05-28 12:30:37.442,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.4,,85000000
2026-05-28 12:30:37.450,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.72,,86000000
2026-05-28 12:30:37.460,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.58,,85000000
2026-05-28 12:30:37.474,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,5.53,,85000000
2026-05-28 12:30:37.477,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,2,,85000000
2026-05-28 12:30:37.482,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.86,,86000000
2026-05-28 12:30:37.483,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.7,,86000000
2026-05-28 12:30:37.487,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.59,,86000000
2026-05-28 12:30:37.493,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,7.6,,85000000
2026-05-28 12:30:37.495,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,13.43,,85000000
2026-05-28 12:30:37.498,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,6,,85000000
2026-05-28 12:30:37.500,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.65,,86000000
2026-05-28 12:30:37.515,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.29,,86000000
2026-05-28 12:30:37.516,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.58,,85000000
2026-05-28 12:30:37.517,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,6.12,,85000000
2026-05-28 12:30:37.517,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.93,,86000000
2026-05-28 12:30:37.518,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.63,,86000000
2026-05-28 12:30:37.534,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.61,,85000000
2026-05-28 12:30:37.536,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,13.63,,85000000
2026-05-28 12:30:37.545,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.56,,86000000
2026-05-28 12:30:37.546,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.84,,86000000
2026-05-28 12:30:37.558,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,4.79,,85000000
2026-05-28 12:30:37.558,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,11.62,,85000000
2026-05-28 12:30:37.569,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.75,,86000000
2026-05-28 12:30:37.575,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,8.35,,85000000
2026-05-28 12:30:37.587,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.99,,86000000
2026-05-28 12:30:37.587,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.72,,86000000
2026-05-28 12:30:37.597,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.01,,85000000
2026-05-28 12:30:37.598,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.81,,85000000
2026-05-28 12:30:37.599,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.82,,86000000
2026-05-28 12:30:37.601,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.7,,86000000
2026-05-28 12:30:37.614,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,19.69,,85000000
2026-05-28 12:30:37.616,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.74,,86000000
2026-05-28 12:30:37.628,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,6.18,,86000000
2026-05-28 12:30:37.629,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.62,,85000000
2026-05-28 12:30:37.633,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.76,,86000000
2026-05-28 12:30:37.634,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,14.19,,85000000
2026-05-28 12:30:37.638,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.41,,85000000
2026-05-28 12:30:37.644,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,3.83,,86000000
2026-05-28 12:30:37.649,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,8.13,,86000000
2026-05-28 12:30:37.653,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,6.61,,85000000
2026-05-28 12:30:37.654,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,8.13,,86000000
2026-05-28 12:30:37.668,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,11.47,,86000000
2026-05-28 12:30:37.684,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.98,,85000000
2026-05-28 12:30:37.685,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.61,,85000000
2026-05-28 12:30:37.690,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.7,,86000000
2026-05-28 12:30:37.698,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.97,,86000000
2026-05-28 12:30:37.701,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.56,,85000000
2026-05-28 12:30:37.704,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.53,,86000000
2026-05-28 12:30:37.706,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,2.07,,86000000
2026-05-28 12:30:37.707,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.58,,85000000
2026-05-28 12:30:37.709,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,6.81,,86000000
2026-05-28 12:30:37.712,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.55,,86000000
2026-05-28 12:30:37.715,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,8.4,,85000000
2026-05-28 12:30:37.717,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.61,,85000000
2026-05-28 12:30:37.718,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.8,,86000000
2026-05-28 12:30:37.735,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.54,,86000000
2026-05-28 12:30:37.740,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.56,,86000000
2026-05-28 12:30:37.741,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.82,,85000000
2026-05-28 12:30:37.752,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,5.96,,85000000
2026-05-28 12:30:37.758,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,4.84,,86000000
2026-05-28 12:30:37.767,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.54,,86000000
2026-05-28 12:30:37.768,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.79,,86000000
2026-05-28 12:30:37.770,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.81,,85000000
2026-05-28 12:30:37.772,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,4.2,,85000000
2026-05-28 12:30:37.777,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,13.17,,86000000
2026-05-28 12:30:37.793,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.74,,85000000
2026-05-28 12:30:37.799,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,7.59,,86000000
2026-05-28 12:30:37.801,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,2.06,,86000000
2026-05-28 12:30:37.818,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.8,,86000000
2026-05-28 12:30:37.819,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.85,,86000000
2026-05-28 12:30:37.825,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.78,,85000000
2026-05-28 12:30:37.826,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.59,,85000000
2026-05-28 12:30:37.831,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.76,,86000000
2026-05-28 12:30:37.833,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.56,,86000000
2026-05-28 12:30:37.838,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,14.72,,86000000
2026-05-28 12:30:37.844,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,2.03,,86000000
2026-05-28 12:30:37.845,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.57,,85000000
2026-05-28 12:30:37.857,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.75,,86000000
2026-05-28 12:30:37.867,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.58,,86000000
2026-05-28 12:30:37.870,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,11.36,,86000000
2026-05-28 12:30:37.875,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,2.07,,86000000
2026-05-28 12:30:37.884,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,6.65,,86000000
2026-05-28 12:30:37.888,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,11.88,,86000000
2026-05-28 12:30:37.891,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.55,,86000000
2026-05-28 12:30:37.892,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.76,,86000000
2026-05-28 12:30:37.893,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.51,,86000000
2026-05-28 12:30:37.893,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.65,,85000000
2026-05-28 12:30:37.908,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.75,,86000000
2026-05-28 12:30:37.909,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.94,,85000000
2026-05-28 12:30:37.911,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.44,,86000000
2026-05-28 12:30:37.913,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.55,,86000000
2026-05-28 12:30:37.919,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.61,,85000000
2026-05-28 12:30:37.927,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.69,,86000000
2026-05-28 12:30:37.934,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,9.52,,85000000
2026-05-28 12:30:37.935,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.64,,86000000
2026-05-28 12:30:37.937,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.95,,86000000
2026-05-28 12:30:37.951,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,3.97,,86000000
2026-05-28 12:30:37.955,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,9.32,,85000000
2026-05-28 12:30:37.996,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.79,,85000000
2026-05-28 12:30:37.997,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,2.37,,86000000
2026-05-28 12:30:38.009,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.39,,86000000
2026-05-28 12:30:38.015,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,11.18,,85000000
2026-05-28 12:30:38.024,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.45,,85000000
2026-05-28 12:30:38.040,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.46,,85000000
2026-05-28 12:30:38.045,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.66,,86000000
2026-05-28 12:30:38.048,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,4.79,,86000000
2026-05-28 12:30:38.053,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.54,,86000000
2026-05-28 12:30:38.064,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,2.34,,86000000
2026-05-28 12:30:38.071,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.51,,86000000
2026-05-28 12:30:38.079,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,3.53,,86000000
2026-05-28 12:30:38.081,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.68,,85000000
2026-05-28 12:30:38.081,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.99,,86000000
2026-05-28 12:30:38.083,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.75,,86000000
2026-05-28 12:30:38.085,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.62,,86000000
2026-05-28 12:30:38.095,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.8,,85000000
2026-05-28 12:30:38.098,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,10.39,,86000000
2026-05-28 12:30:38.103,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,5.82,,86000000
2026-05-28 12:30:38.109,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.74,,85000000
2026-05-28 12:30:38.109,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.75,,86000000
2026-05-28 12:30:38.113,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.35,,85000000
2026-05-28 12:30:38.116,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.14,,85000000
2026-05-28 12:30:38.117,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.72,,85000000
2026-05-28 12:30:38.118,2026/05/28/[$LATEST]2faaf80cfd9d45a1b10ad92bea2bdc23,1.65,,86000000
2026-05-28 12:30:38.118,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,2.99,,86000000
2026-05-28 12:30:38.118,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,14.41,,86000000
2026-05-28 12:30:38.122,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.85,,86000000
2026-05-28 12:30:38.126,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.82,,86000000
2026-05-28 12:30:38.128,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.66,,85000000
2026-05-28 12:30:38.134,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,11.31,,85000000
2026-05-28 12:30:38.135,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.41,,85000000
2026-05-28 12:30:38.135,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,9.62,,85000000
2026-05-28 12:30:38.137,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,13.13,,86000000
2026-05-28 12:30:38.143,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.76,,86000000
2026-05-28 12:30:38.144,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.29,,86000000
2026-05-28 12:30:38.151,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,2.06,,86000000
2026-05-28 12:30:38.156,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.07,,86000000
2026-05-28 12:30:38.157,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.47,,85000000
2026-05-28 12:30:38.159,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,11.25,,86000000
2026-05-28 12:30:38.162,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.75,,86000000
2026-05-28 12:30:38.179,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,7.56,,86000000
2026-05-28 12:30:38.180,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.79,,86000000
2026-05-28 12:30:38.186,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.61,,85000000
2026-05-28 12:30:38.186,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,3.3,,85000000
2026-05-28 12:30:38.196,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,12.7,,85000000
2026-05-28 12:30:38.199,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.49,,85000000
2026-05-28 12:30:38.201,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.7,,86000000
2026-05-28 12:30:38.201,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.87,,86000000
2026-05-28 12:30:38.203,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.63,,85000000
2026-05-28 12:30:38.219,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.77,,86000000
2026-05-28 12:30:38.222,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.57,,85000000
2026-05-28 12:30:38.234,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,5.93,,85000000
2026-05-28 12:30:38.236,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.98,,86000000
2026-05-28 12:30:38.240,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.75,,85000000
2026-05-28 12:30:38.241,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.43,,85000000
2026-05-28 12:30:38.253,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,2.37,,85000000
2026-05-28 12:30:38.257,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.55,,85000000
2026-05-28 12:30:38.259,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.02,,85000000
2026-05-28 12:30:38.270,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.76,,86000000
2026-05-28 12:30:38.272,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.44,,85000000
2026-05-28 12:30:38.277,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.72,,86000000
2026-05-28 12:30:38.284,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.67,,85000000
2026-05-28 12:30:38.298,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.61,,85000000
2026-05-28 12:30:38.301,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.65,,85000000
2026-05-28 12:30:38.306,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.87,,86000000
2026-05-28 12:30:38.314,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.19,,86000000
2026-05-28 12:30:38.314,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,5.46,,85000000
2026-05-28 12:30:38.315,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,4.41,,85000000
2026-05-28 12:30:38.320,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.67,,86000000
2026-05-28 12:30:38.324,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.37,,85000000
2026-05-28 12:30:38.325,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.65,,85000000
2026-05-28 12:30:38.328,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.96,,86000000
2026-05-28 12:30:38.336,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.33,,85000000
2026-05-28 12:30:38.336,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,4.46,,86000000
2026-05-28 12:30:38.338,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,10.68,,86000000
2026-05-28 12:30:38.339,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,5.15,,85000000
2026-05-28 12:30:38.357,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.7,,86000000
2026-05-28 12:30:38.370,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.76,,86000000
2026-05-28 12:30:38.372,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,5.41,,85000000
2026-05-28 12:30:38.374,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.83,,85000000
2026-05-28 12:30:38.375,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.63,,85000000
2026-05-28 12:30:38.396,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.75,,86000000
2026-05-28 12:30:38.410,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.77,,86000000
2026-05-28 12:30:38.411,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.99,,86000000
2026-05-28 12:30:38.422,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.99,,86000000
2026-05-28 12:30:38.429,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,9.04,,86000000
2026-05-28 12:30:38.445,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.87,,86000000
2026-05-28 12:30:38.450,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.67,,86000000
2026-05-28 12:30:38.450,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,9.35,,86000000
2026-05-28 12:30:38.476,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.79,,86000000
2026-05-28 12:30:38.479,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.77,,86000000
2026-05-28 12:30:38.484,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.76,,86000000
2026-05-28 12:30:38.485,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.7,,85000000
2026-05-28 12:30:38.503,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,9.98,,86000000
2026-05-28 12:30:38.509,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,1.73,,85000000
2026-05-28 12:30:38.510,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.6,,85000000
2026-05-28 12:30:38.520,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.38,,85000000
2026-05-28 12:30:38.521,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.68,,86000000
2026-05-28 12:30:38.525,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,2.07,,85000000
2026-05-28 12:30:38.526,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.14,,86000000
2026-05-28 12:30:38.527,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,2.02,,86000000
2026-05-28 12:30:38.527,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.88,,85000000
2026-05-28 12:30:38.533,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.99,,86000000
2026-05-28 12:30:38.534,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,5.89,,85000000
2026-05-28 12:30:38.534,2026/05/28/[$LATEST]09b41d5fd2894f389e30ae58462b1250,2.5,,85000000
