@timestamp,@billedDuration,@duration,@initDuration,@memorySize
2026-05-30 17:43:35.109,3,2.26,,512000000
2026-05-30 17:43:35.104,2,1.79,,512000000
2026-05-30 17:43:35.093,2,1.76,,512000000
2026-05-30 17:43:35.062,2,1.85,,512000000
2026-05-30 17:43:35.042,9,8.59,,512000000
2026-05-30 17:43:35.027,2,1.8,,512000000
2026-05-30 17:43:34.948,2,1.93,,512000000
2026-05-30 17:43:34.911,2,1.79,,512000000
2026-05-30 17:43:34.851,2,1.83,,512000000
2026-05-30 17:43:34.822,2,1.97,,512000000
2026-05-30 17:43:34.806,2,1.91,,512000000
2026-05-30 17:43:34.764,2,1.63,,512000000
2026-05-30 17:43:34.672,3,2.12,,512000000
2026-05-30 17:43:34.664,2,1.82,,512000000
2026-05-30 17:43:34.660,2,1.74,,512000000
2026-05-30 17:43:34.638,2,1.94,,512000000
2026-05-30 17:43:34.610,2,1.89,,512000000
2026-05-30 17:43:34.581,2,1.77,,512000000
2026-05-30 17:43:34.575,2,1.83,,512000000
2026-05-30 17:43:34.513,2,1.79,,512000000
2026-05-30 17:43:34.437,2,1.8,,512000000
2026-05-30 17:43:34.420,2,1.98,,512000000
2026-05-30 17:43:34.389,2,1.9,,512000000
2026-05-30 17:43:34.368,2,1.74,,512000000
2026-05-30 17:43:34.362,2,1.7,,512000000
2026-05-30 17:43:34.344,2,1.78,,512000000
2026-05-30 17:43:34.329,2,1.79,,512000000
2026-05-30 17:43:34.283,2,1.92,,512000000
2026-05-30 17:43:34.255,2,1.76,,512000000
2026-05-30 17:43:34.208,2,1.77,,512000000
2026-05-30 17:43:34.184,2,1.8,,512000000
2026-05-30 17:43:34.165,3,2.02,,512000000
2026-05-30 17:43:34.130,10,9.12,,512000000
2026-05-30 17:43:34.115,2,1.87,,512000000
2026-05-30 17:43:34.055,2,1.74,,512000000
2026-05-30 17:43:34.042,2,1.75,,512000000
2026-05-30 17:43:33.977,2,1.95,,512000000
2026-05-30 17:43:33.968,2,1.77,,512000000
2026-05-30 17:43:33.933,2,1.77,,512000000
2026-05-30 17:43:33.830,6,5.02,,512000000
2026-05-30 17:43:33.819,2,1.98,,512000000
2026-05-30 17:43:33.819,3,2.22,,512000000
2026-05-30 17:43:33.752,2,1.89,,512000000
2026-05-30 17:43:33.727,2,1.78,,512000000
2026-05-30 17:43:33.673,2,1.85,,512000000
2026-05-30 17:43:33.671,2,1.78,,512000000
2026-05-30 17:43:33.611,7,6.19,,512000000
2026-05-30 17:43:33.597,2,1.79,,512000000
2026-05-30 17:43:33.589,2,1.77,,512000000
2026-05-30 17:43:33.570,3,3,,512000000
2026-05-30 17:43:33.556,2,1.78,,512000000
2026-05-30 17:43:33.552,2,1.73,,512000000
2026-05-30 17:43:33.546,2,1.88,,512000000
2026-05-30 17:43:33.493,2,1.8,,512000000
2026-05-30 17:43:33.491,2,1.73,,512000000
2026-05-30 17:43:33.458,2,1.67,,512000000
2026-05-30 17:43:33.426,3,2.16,,512000000
2026-05-30 17:43:33.424,2,1.89,,512000000
2026-05-30 17:43:33.390,2,1.77,,512000000
2026-05-30 17:43:33.362,2,1.83,,512000000
2026-05-30 17:43:33.211,2,1.69,,512000000
2026-05-30 17:43:33.146,2,1.97,,512000000
2026-05-30 17:43:33.105,2,1.78,,512000000
2026-05-30 17:43:33.055,3,2.07,,512000000
2026-05-30 17:43:32.934,2,1.7,,512000000
2026-05-30 17:43:32.792,2,1.85,,512000000
2026-05-30 17:43:32.767,2,1.81,,512000000
2026-05-30 17:43:32.733,2,1.79,,512000000
2026-05-30 17:43:32.729,2,1.7,,512000000
2026-05-30 17:43:32.727,2,1.86,,512000000
2026-05-30 17:43:32.722,2,1.92,,512000000
2026-05-30 17:43:32.645,2,1.93,,512000000
2026-05-30 17:43:32.623,3,2.14,,512000000
2026-05-30 17:43:32.622,16,15.36,,512000000
2026-05-30 17:43:32.581,3,2.08,,512000000
2026-05-30 17:43:32.561,5,4.5,,512000000
2026-05-30 17:43:32.489,5,4.5,,512000000
2026-05-30 17:43:32.452,2,1.81,,512000000
2026-05-30 17:43:32.424,2,1.78,,512000000
2026-05-30 17:43:32.394,2,1.91,,512000000
2026-05-30 17:43:32.381,6,5.96,,512000000
2026-05-30 17:43:32.310,2,1.95,,512000000
2026-05-30 17:43:32.273,2,1.8,,512000000
2026-05-30 17:43:32.271,8,7.19,,512000000
2026-05-30 17:43:32.261,2,1.84,,512000000
2026-05-30 17:43:32.259,2,1.61,,512000000
2026-05-30 17:43:32.256,3,2.08,,512000000
